구분,과정구분,대계열,대계열코드,중계열,중계열코드,소계열,소계열코드,학과명,학과코드
다,대학원과정,예체능계열,7,미술ㆍ조형,704,순수미술,70401,미술학과 서예학전공,G07040100050
다,대학원과정,예체능계열,7,미술ㆍ조형,704,순수미술,70401,글로벌파인아트학과,G07040100051
다,대학원과정,예체능계열,7,미술ㆍ조형,704,조형,70403,창업조형학과,G07040300034
다,대학원과정,예체능계열,7,연극ㆍ영화,705,연극ㆍ영화,70501,공연콘텐츠학과,G07050100041
다,대학원과정,예체능계열,7,음악,706,기타음악,70606,컨템퍼러리뮤직학과,G07060600043
다,대학원과정,예체능계열,7,음악,706,기타음악,70606,합창지휘학과,G07060600044
다,대학원과정,예체능계열,7,음악,706,기타음악,70606,신학과(교회음악과정),G07060600045
다,대학원과정,예체능계열,7,음악,706,기타음악,70606,음악테크놀러지학과,G07060600046
다,대학원과정,예체능계열,7,음악,706,기타음악,70606,뮤지컬·실용음악학과,G07060600047
다,대학원과정,예체능계열,7,음악,706,기타음악,70606,뮤직테크놀로지전공,G07060600048
다,대학원과정,예체능계열,7,음악,706,기타음악,70606,글로벌뮤직학과,G07060600049
